No_state,State,City,no_Date,Date,Deaths,Confirmed,Recovered,Active
24,SAN LUIS POTOSI,AXTLA DE TERRAZAS,162,2020-07-31,0,2,2,0
24,SAN LUIS POTOSI,CIUDAD VALLES,162,2020-07-31,1,39,38,0
24,SAN LUIS POTOSI,EBANO,162,2020-07-31,0,5,5,0
24,SAN LUIS POTOSI,HUEHUETLÁN,162,2020-07-31,0,2,2,0
24,SAN LUIS POTOSI,MATEHUALA,162,2020-07-31,2,18,16,0
24,SAN LUIS POTOSI,MATLAPA,162,2020-07-31,0,4,4,0
24,SAN LUIS POTOSI,MEXQUITIC DE CARMONA,162,2020-07-31,0,2,2,0
24,SAN LUIS POTOSI,RIOVERDE,162,2020-07-31,0,4,4,0
24,SAN LUIS POTOSI,SALINAS,162,2020-07-31,0,1,1,0
24,SAN LUIS POTOSI,SAN ANTONIO,162,2020-07-31,0,1,1,0
24,SAN LUIS POTOSI,SAN CIRO DE ACOSTA,162,2020-07-31,1,1,0,0
24,SAN LUIS POTOSI,SAN LUIS POTOSÍ,162,2020-07-31,7,118,111,0
24,SAN LUIS POTOSI,SAN MARTÍN CHALCHICUAUTLA,162,2020-07-31,0,1,1,0
24,SAN LUIS POTOSI,SANTA MARÍA DEL RÍO,162,2020-07-31,1,3,2,0
24,SAN LUIS POTOSI,SOLEDAD DE GRACIANO SÁNCHEZ,162,2020-07-31,4,31,27,0
24,SAN LUIS POTOSI,TAMAZUNCHALE,162,2020-07-31,1,5,4,0
24,SAN LUIS POTOSI,TAMPACÁN,162,2020-07-31,0,1,1,0
24,SAN LUIS POTOSI,TAMUÍN,162,2020-07-31,0,2,2,0
24,SAN LUIS POTOSI,TANCANHUITZ,162,2020-07-31,0,1,1,0
24,SAN LUIS POTOSI,TANLAJÁS,162,2020-07-31,0,1,1,0
24,SAN LUIS POTOSI,VILLA DE ARRIAGA,162,2020-07-31,0,1,1,0
24,SAN LUIS POTOSI,VILLA DE REYES,162,2020-07-31,1,3,2,0
24,SAN LUIS POTOSI,XILITLA,162,2020-07-31,0,2,2,0
25,SINALOA,AHOME,162,2020-07-31,2,11,9,0
25,SINALOA,ANGOSTURA,162,2020-07-31,2,3,1,0
25,SINALOA,BADIRAGUATO,162,2020-07-31,0,1,1,0
25,SINALOA,CHOIX,162,2020-07-31,0,1,1,0
25,SINALOA,CULIACÁN,162,2020-07-31,3,52,49,0
25,SINALOA,GUASAVE,162,2020-07-31,2,13,11,0
25,SINALOA,MAZATLÁN,162,2020-07-31,6,25,19,0
25,SINALOA,NAVOLATO,162,2020-07-31,2,9,7,0
25,SINALOA,ROSARIO,162,2020-07-31,1,1,0,0
25,SINALOA,SALVADOR ALVARADO,162,2020-07-31,0,1,1,0
26,SONORA,AGUA PRIETA,162,2020-07-31,1,1,0,0
26,SONORA,BÁCUM,162,2020-07-31,1,2,1,0
26,SONORA,CABORCA,162,2020-07-31,1,4,3,0
26,SONORA,CAJEME,162,2020-07-31,0,10,10,0
26,SONORA,CANANEA,162,2020-07-31,0,2,2,0
26,SONORA,EMPALME,162,2020-07-31,1,3,2,0
26,SONORA,ETCHOJOA,162,2020-07-31,0,1,1,0
26,SONORA,GUAYMAS,162,2020-07-31,3,15,12,0
26,SONORA,HERMOSILLO,162,2020-07-31,3,68,65,0
26,SONORA,HUATABAMPO,162,2020-07-31,0,2,2,0
26,SONORA,IMURIS,162,2020-07-31,0,1,1,0
26,SONORA,MAGDALENA,162,2020-07-31,0,2,2,0
26,SONORA,NACOZARI DE GARCÍA,162,2020-07-31,0,1,1,0
26,SONORA,NAVOJOA,162,2020-07-31,1,2,1,0
26,SONORA,NOGALES,162,2020-07-31,1,2,1,0
26,SONORA,PUERTO PEÑASCO,162,2020-07-31,1,1,0,0
26,SONORA,SAN LUIS RÍO COLORADO,162,2020-07-31,1,6,5,0
26,SONORA,SANTA ANA,162,2020-07-31,1,1,0,0
27,TABASCO,BALANCÁN,162,2020-07-31,1,5,4,0
27,TABASCO,CENTLA,162,2020-07-31,0,2,2,0
27,TABASCO,CENTRO,162,2020-07-31,4,107,103,0
27,TABASCO,COMALCALCO,162,2020-07-31,0,17,17,0
27,TABASCO,CUNDUACÁN,162,2020-07-31,1,11,10,0
27,TABASCO,CÁRDENAS,162,2020-07-31,3,13,10,0
27,TABASCO,EMILIANO ZAPATA,162,2020-07-31,0,1,1,0
27,TABASCO,HUIMANGUILLO,162,2020-07-31,0,6,6,0
27,TABASCO,JALAPA,162,2020-07-31,0,8,8,0
27,TABASCO,JALPA DE MÉNDEZ,162,2020-07-31,0,9,9,0
27,TABASCO,JONUTA,162,2020-07-31,0,6,6,0
27,TABASCO,MACUSPANA,162,2020-07-31,1,15,14,0
27,TABASCO,NACAJUCA,162,2020-07-31,1,15,14,0
27,TABASCO,PARAÍSO,162,2020-07-31,0,5,5,0
27,TABASCO,TACOTALPA,162,2020-07-31,0,2,2,0
27,TABASCO,TENOSIQUE,162,2020-07-31,0,7,7,0
28,TAMAULIPAS,ALTAMIRA,162,2020-07-31,0,19,19,0
28,TAMAULIPAS,CAMARGO,162,2020-07-31,0,1,1,0
28,TAMAULIPAS,CIUDAD MADERO,162,2020-07-31,1,32,31,0
28,TAMAULIPAS,CRUILLAS,162,2020-07-31,0,1,1,0
28,TAMAULIPAS,EL MANTE,162,2020-07-31,0,8,8,0
28,TAMAULIPAS,GUSTAVO DÍAZ ORDAZ,162,2020-07-31,0,1,1,0
28,TAMAULIPAS,GÓMEZ FARÍAS,162,2020-07-31,0,1,1,0
28,TAMAULIPAS,MATAMOROS,162,2020-07-31,3,49,46,0
28,TAMAULIPAS,MIGUEL ALEMÁN,162,2020-07-31,0,1,1,0
28,TAMAULIPAS,NUEVO LAREDO,162,2020-07-31,5,19,14,0
28,TAMAULIPAS,REYNOSA,162,2020-07-31,0,17,17,0
28,TAMAULIPAS,RÍO BRAVO,162,2020-07-31,0,3,3,0
28,TAMAULIPAS,SAN FERNANDO,162,2020-07-31,0,4,4,0
28,TAMAULIPAS,SOTO LA MARINA,162,2020-07-31,0,1,1,0
28,TAMAULIPAS,TAMPICO,162,2020-07-31,3,43,40,0
28,TAMAULIPAS,TULA,162,2020-07-31,0,1,1,0
28,TAMAULIPAS,VALLE HERMOSO,162,2020-07-31,0,4,4,0
28,TAMAULIPAS,VICTORIA,162,2020-07-31,1,42,41,0
29,TLAXCALA,AMAXAC DE GUERRERO,162,2020-07-31,0,3,3,0
29,TLAXCALA,APIZACO,162,2020-07-31,0,4,4,0
29,TLAXCALA,CALPULALPAN,162,2020-07-31,0,1,1,0
29,TLAXCALA,CHIAUTEMPAN,162,2020-07-31,0,2,2,0
29,TLAXCALA,CONTLA DE JUAN CUAMATZI,162,2020-07-31,0,4,4,0
29,TLAXCALA,HUAMANTLA,162,2020-07-31,0,3,3,0
29,TLAXCALA,IXTACUIXTLA DE MARIANO MATAMOROS,162,2020-07-31,0,2,2,0
29,TLAXCALA,PANOTLA,162,2020-07-31,0,1,1,0
29,TLAXCALA,PAPALOTLA DE XICOHTÉNCATL,162,2020-07-31,0,1,1,0
29,TLAXCALA,SAN FRANCISCO TETLANOHCAN,162,2020-07-31,0,1,1,0
29,TLAXCALA,SANTA CATARINA AYOMETLA,162,2020-07-31,0,1,1,0
29,TLAXCALA,TEPEYANCO,162,2020-07-31,0,1,1,0
29,TLAXCALA,TLAXCALA,162,2020-07-31,2,7,5,0
29,TLAXCALA,TLAXCO,162,2020-07-31,0,1,1,0
29,TLAXCALA,TOCATLÁN,162,2020-07-31,0,1,1,0
29,TLAXCALA,TOTOLAC,162,2020-07-31,0,1,1,0
29,TLAXCALA,TZOMPANTEPEC,162,2020-07-31,0,1,1,0
29,TLAXCALA,XALOZTOC,162,2020-07-31,0,1,1,0
29,TLAXCALA,XICOHTZINCO,162,2020-07-31,0,1,1,0
29,TLAXCALA,YAUHQUEMEHCAN,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,ACATLÁN,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,ACTOPAN,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,AGUA DULCE,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,ALTO LUCERO DE GUTIÉRREZ BARRIOS,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,ALVARADO,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,AMATITLÁN,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,AMATLÁN DE LOS REYES,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,ATLAHUILCO,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,ATZACAN,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,BANDERILLA,162,2020-07-31,1,1,0,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,BOCA DEL RÍO,162,2020-07-31,1,5,4,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,CAMERINO Z. MENDOZA,162,2020-07-31,0,2,2,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,CERRO AZUL,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,CHICONTEPEC,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,CHOCAMÁN,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,COATEPEC,162,2020-07-31,1,3,2,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,COATZACOALCOS,162,2020-07-31,1,7,6,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,COATZINTLA,162,2020-07-31,0,2,2,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,COSAMALOAPAN DE CARPIO,162,2020-07-31,0,10,10,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,COSOLEACAQUE,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,CUICHAPA,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,CÓRDOBA,162,2020-07-31,1,8,7,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,EL HIGO,162,2020-07-31,0,2,2,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,EMILIANO ZAPATA,162,2020-07-31,1,1,0,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,FORTÍN,162,2020-07-31,0,2,2,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,GUTIÉRREZ ZAMORA,162,2020-07-31,1,2,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,HUILOAPAN DE CUAUHTÉMOC,162,2020-07-31,0,2,2,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,IGNACIO DE LA LLAVE,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,IXHUATLANCILLO,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,IXHUATLÁN DEL SURESTE,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,IXTACZOQUITLÁN,162,2020-07-31,0,5,5,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,JAMAPA,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,JOSÉ AZUETA,162,2020-07-31,0,4,4,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,JÁLTIPAN,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,LA ANTIGUA,162,2020-07-31,0,2,2,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,LAS CHOAPAS,162,2020-07-31,1,2,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,MALTRATA,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,MARIANO ESCOBEDO,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,MARTÍNEZ DE LA TORRE,162,2020-07-31,0,2,2,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,MEDELLÍN DE BRAVO,162,2020-07-31,1,2,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,MINATITLÁN,162,2020-07-31,1,6,5,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,MISANTLA,162,2020-07-31,0,2,2,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,NAOLINCO,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,NOGALES,162,2020-07-31,0,8,8,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,ORIZABA,162,2020-07-31,0,19,19,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,OZULUAMA DE MASCAREÑAS,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,PAPANTLA,162,2020-07-31,2,3,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,PASO DEL MACHO,162,2020-07-31,0,2,2,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,PEROTE,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,POZA RICA DE HIDALGO,162,2020-07-31,2,15,13,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,PUEBLO VIEJO,162,2020-07-31,0,2,2,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,PUENTE NACIONAL,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,PÁNUCO,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,RÍO BLANCO,162,2020-07-31,0,5,5,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,SAN ANDRÉS TUXTLA,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,SOLEDAD DE DOBLADO,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,TEMPOAL,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,TIERRA BLANCA,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,TIHUATLÁN,162,2020-07-31,1,3,2,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,TLALNELHUAYOCAN,162,2020-07-31,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,TUXPAN,162,2020-07-31,2,8,6,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,URSULO GALVÁN,162,2020-07-31,0,5,5,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,VERACRUZ,162,2020-07-31,3,49,46,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,XALAPA,162,2020-07-31,1,27,26,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,ÁLAMO TEMAPACHE,162,2020-07-31,0,1,1,0
31,Yucatan,ACANCEH,162,2020-07-31,0,1,1,0
31,Yucatan,CELESTÚN,162,2020-07-31,0,3,3,0
31,Yucatan,CHEMAX,162,2020-07-31,0,1,1,0
31,Yucatan,CHICHIMILÁ,162,2020-07-31,0,2,2,0
31,Yucatan,CHUMAYEL,162,2020-07-31,0,1,1,0
31,Yucatan,DZEMUL,162,2020-07-31,0,1,1,0
31,Yucatan,DZILAM GONZÁLEZ,162,2020-07-31,0,1,1,0
31,Yucatan,DZITÁS,162,2020-07-31,0,1,1,0
31,Yucatan,ESPITA,162,2020-07-31,0,1,1,0
31,Yucatan,HOCABÁ,162,2020-07-31,0,1,1,0
31,Yucatan,HUHÍ,162,2020-07-31,0,1,1,0
31,Yucatan,IXIL,162,2020-07-31,0,2,2,0
31,Yucatan,IZAMAL,162,2020-07-31,0,1,1,0
31,Yucatan,KANASÍN,162,2020-07-31,0,1,1,0
31,Yucatan,KINCHIL,162,2020-07-31,0,1,1,0
31,Yucatan,MOCOCHÁ,162,2020-07-31,0,1,1,0
31,Yucatan,MOTUL,162,2020-07-31,0,1,1,0
31,Yucatan,MUXUPIP,162,2020-07-31,0,1,1,0
31,Yucatan,MÉRIDA,162,2020-07-31,7,96,89,0
31,Yucatan,OPICHÉN,162,2020-07-31,0,1,1,0
31,Yucatan,OXKUTZCAB,162,2020-07-31,0,1,1,0
31,Yucatan,PETO,162,2020-07-31,0,3,3,0
31,Yucatan,PROGRESO,162,2020-07-31,0,1,1,0
31,Yucatan,SAN FELIPE,162,2020-07-31,0,4,4,0
31,Yucatan,TAHMEK,162,2020-07-31,1,1,0,0
31,Yucatan,TEKAX,162,2020-07-31,0,8,8,0
31,Yucatan,TEMOZÓN,162,2020-07-31,0,3,3,0
31,Yucatan,TICUL,162,2020-07-31,0,5,5,0
31,Yucatan,TIZIMÍN,162,2020-07-31,0,2,2,0
31,Yucatan,UCÚ,162,2020-07-31,0,1,1,0
31,Yucatan,UMÁN,162,2020-07-31,0,10,10,0
31,Yucatan,VALLADOLID,162,2020-07-31,0,22,22,0
32,ZACATECAS,CALERA,162,2020-07-31,0,5,5,0
32,ZACATECAS,CONCEPCIÓN DEL ORO,162,2020-07-31,0,1,1,0
32,ZACATECAS,FRESNILLO,162,2020-07-31,2,22,20,0
32,ZACATECAS,GUADALUPE,162,2020-07-31,1,22,21,0
32,ZACATECAS,JEREZ,162,2020-07-31,2,3,1,0
32,ZACATECAS,LORETO,162,2020-07-31,0,1,1,0
32,ZACATECAS,MAZAPIL,162,2020-07-31,0,1,1,0
32,ZACATECAS,MORELOS,162,2020-07-31,0,2,2,0
32,ZACATECAS,NOCHISTLÁN DE MEJÍA,162,2020-07-31,0,1,1,0
32,ZACATECAS,RÍO GRANDE,162,2020-07-31,0,3,3,0
32,ZACATECAS,SOMBRERETE,162,2020-07-31,1,3,2,0
32,ZACATECAS,VALPARAÍSO,162,2020-07-31,0,1,1,0
32,ZACATECAS,VILLA DE COS,162,2020-07-31,0,1,1,0
32,ZACATECAS,ZACATECAS,162,2020-07-31,1,20,19,0
1,AGUASCALIENTES,AGUASCALIENTES,163,2020-08-01,5,48,43,0
1,AGUASCALIENTES,ASIENTOS,163,2020-08-01,0,1,1,0
1,AGUASCALIENTES,COSÍO,163,2020-08-01,0,2,2,0
1,AGUASCALIENTES,JESÚS MARÍA,163,2020-08-01,0,3,3,0
1,AGUASCALIENTES,PABELLÓN DE ARTEAGA,163,2020-08-01,0,1,1,0
1,AGUASCALIENTES,RINCÓN DE ROMOS,163,2020-08-01,0,4,4,0
1,AGUASCALIENTES,SAN JOSÉ DE GRACIA,163,2020-08-01,0,1,1,0
1,AGUASCALIENTES,TEPEZALÁ,163,2020-08-01,0,1,1,0
2,BAJA CALIFORNIA,ENSENADA,163,2020-08-01,4,39,35,0
2,BAJA CALIFORNIA,MEXICALI,163,2020-08-01,4,34,30,0
2,BAJA CALIFORNIA,PLAYAS DE ROSARITO,163,2020-08-01,0,2,2,0
2,BAJA CALIFORNIA,TECATE,163,2020-08-01,1,5,4,0
2,BAJA CALIFORNIA,TIJUANA,163,2020-08-01,4,38,34,0
3,BAJA CALIFORNIA SUR,COMONDÚ,163,2020-08-01,1,22,21,0
3,BAJA CALIFORNIA SUR,LA PAZ,163,2020-08-01,3,36,33,0
3,BAJA CALIFORNIA SUR,LORETO,163,2020-08-01,0,7,7,0
3,BAJA CALIFORNIA SUR,LOS CABOS,163,2020-08-01,4,65,61,0
3,BAJA CALIFORNIA SUR,MULEGÉ,163,2020-08-01,0,3,3,0
4,CAMPECHE,CALAKMUL,163,2020-08-01,0,1,1,0
4,CAMPECHE,CALKINÍ,163,2020-08-01,0,1,1,0
4,CAMPECHE,CAMPECHE,163,2020-08-01,1,27,26,0
4,CAMPECHE,CANDELARIA,163,2020-08-01,0,5,5,0
4,CAMPECHE,CARMEN,163,2020-08-01,3,14,11,0
4,CAMPECHE,CHAMPOTÓN,163,2020-08-01,1,6,5,0
4,CAMPECHE,ESCÁRCEGA,163,2020-08-01,0,5,5,0
4,CAMPECHE,HOPELCHÉN,163,2020-08-01,0,4,4,0
4,CAMPECHE,TENABO,163,2020-08-01,0,1,1,0
5,CHIAPAS,BERRIOZÁBAL,163,2020-08-01,0,1,1,0
5,CHIAPAS,CHIAPA DE CORZO,163,2020-08-01,0,1,1,0
5,CHIAPAS,CINTALAPA,163,2020-08-01,1,2,1,0
5,CHIAPAS,COMITÁN DE DOMÍNGUEZ,163,2020-08-01,0,2,2,0
5,CHIAPAS,LA CONCORDIA,163,2020-08-01,0,2,2,0
5,CHIAPAS,LAS ROSAS,163,2020-08-01,0,1,1,0
5,CHIAPAS,OCOSINGO,163,2020-08-01,0,3,3,0
5,CHIAPAS,PICHUCALCO,163,2020-08-01,0,2,2,0
5,CHIAPAS,REFORMA,163,2020-08-01,0,1,1,0
5,CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,163,2020-08-01,0,1,1,0
5,CHIAPAS,SILTEPEC,163,2020-08-01,0,1,1,0
5,CHIAPAS,TAPACHULA,163,2020-08-01,1,7,6,0
5,CHIAPAS,TONALÁ,163,2020-08-01,0,3,3,0
5,CHIAPAS,TUXTLA GUTIÉRREZ,163,2020-08-01,1,2,1,0
5,CHIAPAS,VENUSTIANO CARRANZA,163,2020-08-01,1,1,0,0
5,CHIAPAS,VILLAFLORES,163,2020-08-01,0,3,3,0
6,CHIHUAHUA,ASCENSIÓN,163,2020-08-01,0,2,2,0
6,CHIHUAHUA,CHIHUAHUA,163,2020-08-01,2,32,30,0
6,CHIHUAHUA,CUAUHTÉMOC,163,2020-08-01,0,7,7,0
6,CHIHUAHUA,DELICIAS,163,2020-08-01,2,7,5,0
6,CHIHUAHUA,HIDALGO DEL PARRAL,163,2020-08-01,0,3,3,0
6,CHIHUAHUA,JUÁREZ,163,2020-08-01,2,29,27,0
6,CHIHUAHUA,NAMIQUIPA,163,2020-08-01,0,1,1,0
6,CHIHUAHUA,NUEVO CASAS GRANDES,163,2020-08-01,0,1,1,0
6,CHIHUAHUA,OJINAGA,163,2020-08-01,0,3,3,0
7,CIUDAD DE MEXICO,AZCAPOTZALCO,163,2020-08-01,2,47,45,0
7,CIUDAD DE MEXICO,BENITO JUÁREZ,163,2020-08-01,0,33,33,0
7,CIUDAD DE MEXICO,COYOACÁN,163,2020-08-01,1,90,89,0
7,CIUDAD DE MEXICO,CUAJIMALPA DE MORELOS,163,2020-08-01,3,20,17,0
7,CIUDAD DE MEXICO,CUAUHTÉMOC,163,2020-08-01,5,55,50,0
7,CIUDAD DE MEXICO,GUSTAVO A. MADERO,163,2020-08-01,7,109,102,0
7,CIUDAD DE MEXICO,IZTACALCO,163,2020-08-01,5,43,38,0
7,CIUDAD DE MEXICO,IZTAPALAPA,163,2020-08-01,6,137,131,0
7,CIUDAD DE MEXICO,LA MAGDALENA CONTRERAS,163,2020-08-01,4,42,38,0
7,CIUDAD DE MEXICO,MIGUEL HIDALGO,163,2020-08-01,4,49,45,0
7,CIUDAD DE MEXICO,MILPA ALTA,163,2020-08-01,0,18,18,0
7,CIUDAD DE MEXICO,TLALPAN,163,2020-08-01,3,103,100,0
7,CIUDAD DE MEXICO,TLÁHUAC,163,2020-08-01,2,56,54,0
7,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,163,2020-08-01,2,107,105,0
7,CIUDAD DE MEXICO,XOCHIMILCO,163,2020-08-01,2,67,65,0
7,CIUDAD DE MEXICO,ÁLVARO OBREGÓN,163,2020-08-01,9,99,90,0
8,COAHUILA DE ZARAGOZA,ACUÑA,163,2020-08-01,4,18,14,0
8,COAHUILA DE ZARAGOZA,ALLENDE,163,2020-08-01,0,4,4,0
8,COAHUILA DE ZARAGOZA,CASTAÑOS,163,2020-08-01,0,2,2,0
8,COAHUILA DE ZARAGOZA,CUATRO CIÉNEGAS,163,2020-08-01,0,4,4,0
8,COAHUILA DE ZARAGOZA,FRANCISCO I. MADERO,163,2020-08-01,1,9,8,0
8,COAHUILA DE ZARAGOZA,FRONTERA,163,2020-08-01,0,8,8,0
8,COAHUILA DE ZARAGOZA,LAMADRID,163,2020-08-01,0,1,1,0
8,COAHUILA DE ZARAGOZA,MATAMOROS,163,2020-08-01,1,9,8,0
8,COAHUILA DE ZARAGOZA,MONCLOVA,163,2020-08-01,2,48,46,0
8,COAHUILA DE ZARAGOZA,MÚZQUIZ,163,2020-08-01,0,3,3,0
8,COAHUILA DE ZARAGOZA,NADADORES,163,2020-08-01,0,4,4,0
8,COAHUILA DE ZARAGOZA,NAVA,163,2020-08-01,4,8,4,0
8,COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,163,2020-08-01,8,133,125,0
8,COAHUILA DE ZARAGOZA,RAMOS ARIZPE,163,2020-08-01,0,4,4,0
8,COAHUILA DE ZARAGOZA,SABINAS,163,2020-08-01,0,7,7,0
8,COAHUILA DE ZARAGOZA,SALTILLO,163,2020-08-01,10,59,49,0
8,COAHUILA DE ZARAGOZA,SAN BUENAVENTURA,163,2020-08-01,0,2,2,0
8,COAHUILA DE ZARAGOZA,SAN JUAN DE SABINAS,163,2020-08-01,0,12,12,0
8,COAHUILA DE ZARAGOZA,SAN PEDRO,163,2020-08-01,1,12,11,0
8,COAHUILA DE ZARAGOZA,TORREÓN,163,2020-08-01,4,69,65,0
8,COAHUILA DE ZARAGOZA,VIESCA,163,2020-08-01,0,3,3,0
8,COAHUILA DE ZARAGOZA,ZARAGOZA,163,2020-08-01,1,8,7,0
9,COLIMA,COLIMA,163,2020-08-01,3,16,13,0
9,COLIMA,COQUIMATLÁN,163,2020-08-01,1,3,2,0
9,COLIMA,CUAUHTÉMOC,163,2020-08-01,0,4,4,0
9,COLIMA,MANZANILLO,163,2020-08-01,1,29,28,0
9,COLIMA,TECOMÁN,163,2020-08-01,0,11,11,0
9,COLIMA,VILLA DE ÁLVAREZ,163,2020-08-01,0,10,10,0
10,DURANGO,CANATLÁN,163,2020-08-01,1,1,0,0
10,DURANGO,DURANGO,163,2020-08-01,2,53,51,0
10,DURANGO,GÓMEZ PALACIO,163,2020-08-01,6,16,10,0
10,DURANGO,LERDO,163,2020-08-01,0,5,5,0
10,DURANGO,MAPIMÍ,163,2020-08-01,0,1,1,0
10,DURANGO,POANAS,163,2020-08-01,0,2,2,0
10,DURANGO,PUEBLO NUEVO,163,2020-08-01,0,3,3,0
10,DURANGO,SANTA CLARA,163,2020-08-01,0,1,1,0
10,DURANGO,SANTIAGO PAPASQUIARO,163,2020-08-01,0,1,1,0
10,DURANGO,VICENTE GUERRERO,163,2020-08-01,0,1,1,0
11,GUANAJUATO,ABASOLO,163,2020-08-01,0,2,2,0
11,GUANAJUATO,ACÁMBARO,163,2020-08-01,0,5,5,0
11,GUANAJUATO,APASEO EL ALTO,163,2020-08-01,0,1,1,0
11,GUANAJUATO,APASEO EL GRANDE,163,2020-08-01,1,2,1,0
11,GUANAJUATO,CELAYA,163,2020-08-01,4,37,33,0
11,GUANAJUATO,COMONFORT,163,2020-08-01,0,1,1,0
11,GUANAJUATO,CORONEO,163,2020-08-01,0,1,1,0
11,GUANAJUATO,CORTAZAR,163,2020-08-01,0,3,3,0
11,GUANAJUATO,CUERÁMARO,163,2020-08-01,0,3,3,0
11,GUANAJUATO,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,163,2020-08-01,0,6,6,0
11,GUANAJUATO,GUANAJUATO,163,2020-08-01,2,13,11,0
11,GUANAJUATO,HUANÍMARO,163,2020-08-01,0,1,1,0
11,GUANAJUATO,IRAPUATO,163,2020-08-01,5,63,58,0
11,GUANAJUATO,JARAL DEL PROGRESO,163,2020-08-01,0,16,16,0
